Date,AVG,MAX,MIN,Total,High_temp,Avg_temp
03.01.2014,1.930911167,2.123847,0.001930911,46.34592469,-9.4,-11.65
04.01.2014,1.751890667,1.857576,0.001751891,42.04898722,2.8,-5.48
05.01.2014,1.640490375,1.831099,0.00164049,39.37524223,7.2,1.21
06.01.2014,1.925484333,2.290051,0.001925484,46.21584146,9.4,-8.07
07.01.2014,2.145099125,2.366992,0.002145099,51.48689324,-15.6,-19.3
08.01.2014,2.030321375,2.193919,0.002030321,48.73193927,-5,-10.13
09.01.2014,1.857420833,2.009042,0.001857421,44.58196832,0.6,-3.12
10.01.2014,1.735610917,1.90184,0.001735611,41.65830119,7.8,3.64
11.01.2014,1.55094975,1.705163,0.00155095,37.22605166,12.2,8.73
12.01.2014,1.593361042,1.805835,0.001593361,38.24406579,2.8,1.3
13.01.2014,1.723412083,1.897037,0.001723412,41.36551217,12.8,5.68
14.01.2014,1.701836208,1.915344,0.001701836,40.84768788,8.9,5.38
15.01.2014,1.790216833,2.009999,0.001790217,42.96900601,4.4,-0.06
16.01.2014,1.833435667,2.009441,0.001833436,44.00630071,0,-3.29
17.01.2014,1.769314375,1.910751,0.001769314,42.46722683,3.3,0.21
18.01.2014,1.75136125,1.955886,0.001751361,42.036379,-5,-8.77
19.01.2014,1.705544625,1.89537,0.001705545,40.93667362,0.6,-3.53
20.01.2014,1.815998792,2.008766,0.001815999,43.58779758,2.2,0.61
21.01.2014,1.934547792,2.191139,0.001934548,46.43327462,-4.4,-9.11
22.01.2014,2.065808583,2.280375,0.002065809,49.58375425,-11.7,-15
23.01.2014,2.060127375,2.255625,0.002060127,49.44737481,-10.6,-12.29
24.01.2014,2.08172,2.253232,0.00208172,49.96561703,-8.3,-13.25
25.01.2014,1.882559125,2.031012,0.001882559,45.18533445,-3,-6.23
26.01.2014,1.854846542,2.024672,0.001854847,44.52019837,2.2,-8.3
27.01.2014,1.940415583,2.185064,0.001940416,46.57410142,6.1,-7.05
28.01.2014,2.107821375,2.323768,0.002107821,50.5921467,-13.9,-17.43
29.01.2014,2.103273542,2.268678,0.002103274,50.48293905,-8.9,-14.14
30.01.2014,2.013750667,2.165492,0.002013751,48.33419726,0,-7.83
31.01.2014,1.811458667,1.948467,0.001811459,43.47876974,2.8,1.46
01.02.2014,1.592894292,1.703396,0.001592894,38.23276088,11.1,5.3
02.02.2014,1.594329083,1.829926,0.001594329,38.26732385,11.1,2.89
03.02.2014,1.806186708,2.009653,0.001806187,43.35229865,-0.6,-3.66
04.02.2014,1.854499542,2.023804,0.0018545,44.51186916,-0.6,-4.36
05.02.2014,1.853458875,2.078332,0.001853459,44.48694664,1.1,-2.33
06.02.2014,1.886278833,2.064933,0.001886279,45.2746451,-5,-7.28
07.02.2014,1.896119583,2.055448,0.00189612,45.51082346,-6.1,-9.03
08.02.2014,1.798309375,1.933249,0.001798309,43.16315836,-5.6,-9.87
09.02.2014,1.754478417,1.966091,0.001754478,42.11120432,-2.2,-5.61
10.02.2014,1.949306333,2.147181,0.001949306,46.78745044,-6.1,-9.17
11.02.2014,1.974745958,2.149179,0.001974746,47.3980289,-6.1,-10.53
12.02.2014,1.975761333,2.139661,0.001975761,47.4223894,-2.2,-8.88
13.02.2014,1.913411875,2.069501,0.001913412,45.92586983,-0.6,-3.81
14.02.2014,1.834666417,1.982306,0.001834666,44.03581281,1.1,-1.23
15.02.2014,1.728002042,1.916412,0.001728002,41.47569514,-2.8,-4.95
16.02.2014,1.759568833,1.948404,0.001759569,42.23336173,-3.3,-7.36
17.02.2014,1.902657833,2.094117,0.001902658,45.66778668,0,-6.8
18.02.2014,1.805506333,1.942809,0.001805506,43.33590212,7.2,2.46
19.02.2014,1.753849375,1.917751,0.001753849,42.09605835,10,5.17
20.02.2014,1.770302958,1.899666,0.001770303,42.49094274,12.2,3.81
21.02.2014,1.669000667,1.832795,0.001669001,40.05951946,12.8,7.7
22.02.2014,1.540469,1.647079,0.001540469,36.97444509,11.1,6.27
23.02.2014,1.546001708,1.727505,0.001546002,37.10731605,5.6,2.25
24.02.2014,1.813462708,2.000508,0.001813463,43.52692078,0,-3.1
25.02.2014,1.870209625,2.060524,0.00187021,44.8889636,-3.3,-4.67
26.02.2014,1.909236167,2.081054,0.001909236,45.8256602,-4.4,-7.39
27.02.2014,1.982771417,2.190279,0.001982771,47.59068903,-6.1,-9.2
28.02.2014,1.948566917,2.129257,0.001948567,46.76968577,-3.3,-10.3
01.03.2014,1.670300667,1.755962,0.001670301,40.09064393,8.3,0.88
02.03.2014,1.691279,1.927952,0.001691279,40.59431692,4.4,-4.41
03.03.2014,1.929799958,2.115443,0.0019298,46.31924617,-7.2,-10.74
04.03.2014,1.903743792,2.029541,0.001903744,45.69378619,0.6,-7.4
05.03.2014,1.868423167,2.048799,0.001868423,44.84607509,-0.6,-4.28
06.03.2014,1.845177708,1.99375,0.001845178,44.28810577,2.8,-3.08
07.03.2014,1.701116125,1.859087,0.001701116,40.8303489,11.7,-40.79
08.03.2014,1.548510917,1.690061,0.001548511,37.16750212,10.6,3.83
09.03.2014,1.563264217,1.759391,0.001563264,35.95840122,4.4,-0.72
10.03.2014,1.675343958,1.83454,0.001675344,40.21176656,13.9,7.7
11.03.2014,1.591840375,1.714641,0.00159184,38.20747707,18.9,13.1
12.03.2014,1.700660625,1.948191,0.001700661,40.81950555,10.6,3.73
13.03.2014,1.892616458,2.052001,0.001892616,45.42674151,-3.3,-7.74
14.03.2014,1.715612083,1.888876,0.001715612,41.1782962,15,6.55
15.03.2014,1.50819,1.635361,0.00150819,36.19970506,12.8,6.6
16.03.2014,1.5978385,1.832692,0.001597839,38.35155613,0,-2.71
17.03.2014,1.78689125,1.925605,0.001786891,42.88910428,2.2,-1.1
18.03.2014,1.700784833,1.845144,0.001700785,40.82238363,10.6,3.6
19.03.2014,1.678768417,1.805525,0.001678768,40.29392797,11.7,7.48
20.03.2014,1.706421,1.881248,0.001706421,40.95769338,8.3,3.88
21.03.2014,1.694173333,1.902386,0.001694173,40.66375825,7.2,1.41
22.03.2014,1.490705458,1.608509,0.001490705,35.78003171,12.2,7.56
23.03.2014,1.542894417,1.798904,0.001542894,37.03280934,2.2,-1.27
24.03.2014,1.775413958,1.915511,0.001775414,42.6136277,0.6,-4.82
25.03.2014,1.742337042,1.879171,0.001742337,41.81971225,3.3,-2.07
26.03.2014,1.807816542,1.949283,0.001807817,43.39135591,-2.2,-5.21
27.03.2014,1.744969792,1.900847,0.00174497,41.88292256,12.2,2.5
28.03.2014,1.599157417,1.750418,0.001599157,38.38312917,16.1,12.33
29.03.2014,1.489306708,1.612692,0.001489307,35.74646449,12.2,6.49
30.03.2014,1.552907708,1.705489,0.001552908,37.27304495,8.3,2.7
31.03.2014,1.680790167,1.850912,0.00168079,40.34249738,16.1,6.66
01.04.2014,1.600840875,1.73398,0.001600841,38.42351742,25,13.08
02.04.2014,1.515894167,1.645093,0.001515894,36.3846225,16.7,11.41
03.04.2014,1.562688458,1.717725,0.001562688,37.50780498,15,10.48
04.04.2014,1.565404,1.750729,0.001565404,37.5730137,18.3,13.15
05.04.2014,1.469485417,1.607942,0.001469485,35.2707289,6.7,4.21
06.04.2014,1.435715625,1.549084,0.001435716,34.46016124,12.8,5.49
07.04.2014,1.586883333,1.742172,0.001586883,38.08853064,11.7,9.28
08.04.2014,1.5894345,1.763589,0.001589434,38.14978261,15,10.65
09.04.2014,1.589087875,1.71397,0.001589088,38.14141365,13.9,8.58
10.04.2014,1.6034475,1.742433,0.001603448,38.48608748,21.7,13.06
11.04.2014,1.54782675,1.764037,0.001547827,37.15115541,18.9,13.38
12.04.2014,1.37463425,1.462401,0.001374634,32.99406041,22.8,12.85
13.04.2014,1.363757917,1.582215,0.001363758,32.73313734,27.8,21.51
14.04.2014,1.560591167,1.75423,0.001560591,37.45750438,23.3,20.15
15.04.2014,1.581079083,1.805241,0.001581079,37.9492859,17.8,4.74
16.04.2014,1.642400833,1.783915,0.001642401,39.42104796,6.1,0.74
17.04.2014,1.554338542,1.693711,0.001554339,37.3073746,17.2,-32.43
18.04.2014,1.448041917,1.570116,0.001448042,34.75602561,19.4,12.38
19.04.2014,1.347076458,1.457051,0.001347076,32.33264047,17.8,12.58
20.04.2014,1.307964208,1.456119,0.001307964,31.39390639,22.2,14.2
21.04.2014,1.521986958,1.7277,0.001521987,36.53093821,25.6,17.78
22.04.2014,1.517473708,1.713275,0.001517474,36.42260127,20.6,15.1
23.04.2014,1.533220417,1.687654,0.00153322,36.80051241,9.4,6.12
24.04.2014,1.553909542,1.68042,0.00155391,37.29706488,15,7.64
25.04.2014,1.509818375,1.683989,0.001509818,36.23883632,17.2,12.09
26.04.2014,1.334196042,1.43563,0.001334196,32.02347616,20.6,12.18
27.04.2014,1.295732333,1.436771,0.001295732,31.1003098,17.2,9.17
28.04.2014,1.450914583,1.603689,0.001450915,34.82500605,14.4,10.88
29.04.2014,1.514233458,1.664752,0.001514233,36.3447835,15,11.82
30.04.2014,1.527494042,1.682036,0.001527494,36.66306806,15,12.02
01.05.2014,1.456326417,1.607637,0.001456326,34.95489942,15,13.16
02.05.2014,1.459115917,1.619599,0.001459116,35.02186217,12.8,11.02
03.05.2014,1.326397708,1.420874,0.001326398,31.8362936,15.6,12.1
04.05.2014,1.29520325,1.453857,0.001295203,31.08762836,16.7,12.72
05.05.2014,1.492875583,1.635394,0.001492876,35.83214376,14.4,9.08
06.05.2014,1.497173708,1.654154,0.001497174,35.93532182,20,13.79
07.05.2014,1.46233925,1.636032,0.001462339,35.09924183,22.8,14.63
08.05.2014,1.601527458,1.842991,0.001601527,38.44010512,28.9,21.14
09.05.2014,1.671956875,1.973445,0.001671957,40.13061207,28.3,23.47
10.05.2014,1.44097,1.57238,0.00144097,34.58629479,20,17.8
11.05.2014,1.35807025,1.560647,0.00135807,32.59660608,22.8,17.87
12.05.2014,1.615632292,1.890548,0.001615632,38.7786828,24.4,19.6
13.05.2014,1.8299425,2.275717,0.001829943,43.92272749,30.6,23.77
14.05.2014,1.872310667,2.242159,0.001872311,44.93957234,28.3,22.45
15.05.2014,1.665397583,1.857333,0.001665398,39.9730664,20.6,17.67
16.05.2014,1.4322155,1.583205,0.001432216,34.37618885,13.9,10.37
17.05.2014,1.315286375,1.407205,0.001315286,31.56959681,12.2,8.86
18.05.2014,1.2973575,1.442915,0.001297358,31.13932157,16.7,10.96
19.05.2014,1.505206167,1.68098,0.001505206,36.12813569,21.1,13.59
20.05.2014,1.481026292,1.646609,0.001481026,35.54776012,23.3,16.36
21.05.2014,1.618386875,1.824447,0.001618387,38.84472945,22.8,19.89
22.05.2014,1.661121333,1.948056,0.001661121,39.87052284,25.6,19.88
23.05.2014,1.461061875,1.683898,0.001461062,35.06863142,17.8,14.29
24.05.2014,1.339311208,1.524934,0.001339311,32.14633458,23.9,16.58
25.05.2014,1.338445208,1.535143,0.001338445,32.12555993,25.6,18.33
26.05.2014,1.471671542,1.801353,0.001471672,35.3233915,28.3,21.34
27.05.2014,1.775222458,2.126121,0.001775222,42.60924212,27.2,22.15
28.05.2014,1.769485792,2.194333,0.001769486,42.47162459,26.7,21.03
29.05.2014,1.745905,2.03821,0.001745905,41.90550586,25.6,20.54
30.05.2014,1.666072625,1.963314,0.001666073,39.98937405,25,19.5
31.05.2014,1.520674083,1.808064,0.001520674,36.49950826,25.6,20.05
01.06.2014,1.5452705,1.921857,0.001545271,37.08996067,27.8,21.26
02.06.2014,1.810559083,2.169264,0.001810559,43.45739963,25.6,22.43
03.06.2014,1.933987083,2.383676,0.001933987,46.4200096,28.3,23.71
04.06.2014,1.749711167,2.049232,0.001749711,41.99686869,23.3,18.8
05.06.2014,1.607885208,1.835046,0.001607885,38.59268954,20.6,16.9
06.06.2014,1.575680208,1.810486,0.00157568,37.81971274,23.9,17.09
07.06.2014,1.53378025,1.844504,0.00153378,36.81410582,26.1,19.93
08.06.2014,1.536321333,1.858288,0.001536321,36.87510815,25.6,20.15
09.06.2014,1.601034792,1.808444,0.001601035,38.42824608,20,18.1
10.06.2014,1.643582417,1.895369,0.001643582,39.44951859,23.3,19.57
11.06.2014,1.79284375,2.234011,0.001792844,43.03227865,26.7,21.25
12.06.2014,1.824051292,2.161568,0.001824051,43.78121844,26.7,21.57
13.06.2014,1.753399208,2.122302,0.001753399,42.08545845,25,20.46
14.06.2014,1.402635292,1.577017,0.001402635,33.66622805,21.7,16.8
15.06.2014,1.469709417,1.807598,0.001469709,35.27630478,27.2,19.56
16.06.2014,1.8853245,2.365716,0.001885325,45.25204093,29.4,22.68
17.06.2014,2.076366083,2.566529,0.002076366,49.83743097,31.1,25.51
18.06.2014,2.15876075,2.646791,0.002158761,51.81506571,31.1,25.75
19.06.2014,1.885841,2.098433,0.001885841,45.26417016,23.9,21.12
20.06.2014,1.835573375,2.215622,0.001835573,44.05781403,26.7,20.85
21.06.2014,1.588833042,1.75413,0.001588833,38.13533755,23.3,20.17
22.06.2014,1.613025042,1.948522,0.001613025,38.71616416,27.2,21.35
23.06.2014,1.968717792,2.429384,0.001968718,47.25362707,29.4,23.73
24.06.2014,2.102380417,2.596706,0.00210238,50.46183119,30,24.97
25.06.2014,1.950650875,2.206785,0.001950651,46.81978039,25,22.43
26.06.2014,1.890306625,2.268715,0.001890307,45.37151991,26.1,21.77
27.06.2014,1.975094542,2.419545,0.001975095,47.40666561,29.4,23.7
28.06.2014,1.940484583,2.404048,0.001940485,46.57597647,30.6,25.03
29.06.2014,1.868708875,2.257476,0.001868709,44.85314105,28.3,24.24
30.06.2014,2.132211875,2.622871,0.002132212,51.17784222,29.4,24.85
01.07.2014,2.222236458,2.692667,0.002222236,53.33859213,30.6,26.28
02.07.2014,2.212991125,2.625816,0.002212991,53.11662802,29.4,26.1
03.07.2014,1.972075542,2.347918,0.001972076,47.33413497,26.7,22.53
04.07.2014,1.499937125,1.682488,0.001499937,36.00167493,23.3,18.84
05.07.2014,1.458362542,1.753359,0.001458363,35.00391418,25,18.78
06.07.2014,1.4799395,1.72162,0.001479939,35.52175104,26.7,20.23
07.07.2014,1.906312833,2.348313,0.001906313,45.75576453,28.9,24.48
08.07.2014,1.937697667,2.31122,0.001937698,46.50899486,27.2,23.68
09.07.2014,1.932431,2.325971,0.001932431,46.38260433,27.2,23.01
10.07.2014,1.901875083,2.294977,0.001901875,45.64920075,27.2,22.29
11.07.2014,1.898561583,2.341862,0.001898562,45.56972032,28.9,23.08
12.07.2014,1.849417458,2.244756,0.001849417,44.39011502,29.4,24.43
13.07.2014,1.852328042,2.223389,0.001852328,44.45995057,28.3,24.49
14.07.2014,1.940065708,2.281725,0.001940066,46.56580073,26.7,23.01
15.07.2014,1.869333708,2.225142,0.001869334,44.86810535,25.6,22.13
16.07.2014,1.661645583,1.936891,0.001661646,39.8830942,21.7,17.68
17.07.2014,1.624727125,1.870274,0.001624727,38.99694763,23.9,18.08
18.07.2014,1.664149458,1.944059,0.001664149,39.94319687,24.4,19.74
19.07.2014,1.487243667,1.607637,0.001487244,35.69694437,20,18.44
20.07.2014,1.563922708,1.897003,0.001563923,37.53760749,26.7,21.62
21.07.2014,1.980885875,2.447256,0.001980886,47.54569112,29.4,24.49
22.07.2014,2.172979208,2.647563,0.002172979,52.15632372,30.6,25.87
23.07.2014,2.136404833,2.645592,0.002136405,51.27850013,28.9,24.47
24.07.2014,1.796682792,2.092921,0.001796683,43.1242784,24.4,20.12
25.07.2014,1.678151625,1.994836,0.001678152,40.27931367,25.6,18.98
26.07.2014,1.696781625,2.080173,0.001696782,40.72653765,28.3,22.15
27.07.2014,1.711310375,2.057938,0.00171131,41.07521996,27.8,22.25
28.07.2014,1.626032208,1.870192,0.001626032,39.02827085,20.6,17.65
29.07.2014,1.509773625,1.697293,0.001509774,36.23777558,19.4,15.23
30.07.2014,1.549656833,1.788517,0.001549657,37.19510372,22.2,17.13
31.07.2014,1.6606575,1.987653,0.001660657,39.85942997,25,19.46
01.08.2014,1.788381458,2.18778,0.001788381,42.92513295,27.8,21.63
02.08.2014,1.66415675,2.028181,0.001664157,39.943456,26.7,21.34
03.08.2014,1.533540833,1.783725,0.001533541,36.8082988,23.9,19.95
04.08.2014,1.793954,2.253735,0.001793954,43.05894548,27.2,21.08
05.08.2014,1.846423583,2.289389,0.001846424,44.31830366,26.7,20.88
06.08.2014,1.827041083,2.215613,0.001827041,43.85303048,26.1,21.2
07.08.2014,1.764706,2.125053,0.001764706,42.35683552,25.6,19.95
08.08.2014,1.698282625,2.064646,0.001698283,40.76254763,26.1,19.74
09.08.2014,1.642225667,2.019904,0.001642226,39.41707977,27.8,21.5
10.08.2014,1.733570292,2.13,0.00173357,41.6095523,28.9,23.36
11.08.2014,1.75139925,1.950977,0.001751399,42.03728613,22.8,20.63
12.08.2014,1.783804,2.178796,0.001783804,42.81526038,26.7,20.89
13.08.2014,1.664927417,1.884216,0.001664927,39.96180881,22.2,18.54
14.08.2014,1.599471333,1.837,0.001599471,38.39075007,21.7,17.13
15.08.2014,1.494674333,1.697193,0.001494674,35.87537736,21.1,15.64
16.08.2014,1.420370292,1.649942,0.00142037,34.09195873,24.4,17.3
17.08.2014,1.568065875,1.88582,0.001568066,37.63703645,25,21.47
18.08.2014,1.8568285,2.295221,0.001856829,44.56803791,27.8,22.49
19.08.2014,1.983905208,2.482174,0.001983905,47.61819306,28.9,23.43
20.08.2014,1.950795,2.363871,0.001950795,46.82339662,26.7,21.53
21.08.2014,1.919312375,2.28623,0.001919312,46.06770446,25,21.7
22.08.2014,1.970641333,2.381116,0.001970641,47.29974573,27.2,23.03
23.08.2014,1.849863292,2.210041,0.001849863,44.40078075,27.2,23.24
24.08.2014,1.739909542,2.116599,0.00173991,41.76168725,26.1,21.63
25.08.2014,1.882392458,2.330295,0.001882392,45.18163357,26.1,21.16
26.08.2014,1.944168292,2.45548,0.001944168,46.66444059,27.8,21.76
27.08.2014,2.11132275,2.610527,0.002111323,50.67646996,28.9,23.73
28.08.2014,1.800811125,2.079526,0.001800811,43.22334914,23.3,19.24
29.08.2014,1.670893458,2.015389,0.001670893,40.10513095,25.6,18.6
30.08.2014,1.75500675,2.237126,0.001755007,42.12415589,30.6,23.43
31.08.2014,1.69678925,1.869159,0.001696789,40.72650965,24.4,22.54
01.09.2014,1.833062625,2.346416,0.001833063,43.99768431,28.3,23.52
02.09.2014,1.97919575,2.399024,0.001979196,47.5050782,27.2,23.78
03.09.2014,1.916492208,2.336095,0.001916492,46.0000675,27.2,21.83
04.09.2014,2.00463675,2.54831,0.002004637,48.11583695,28.9,22.73
05.09.2014,2.068149917,2.590589,0.00206815,49.64025881,30,23.91
06.09.2014,1.798240167,2.191799,0.00179824,43.16175584,26.1,21.63
07.09.2014,1.479789875,1.728796,0.00147979,35.51816707,22.8,17.35
08.09.2014,1.669901917,1.962594,0.001669902,40.08128017,25,18.77
09.09.2014,1.777890625,2.130956,0.001777891,42.67328562,25.6,21.2
10.09.2014,1.918550167,2.308448,0.00191855,46.04943292,27.8,22.72
11.09.2014,1.807118708,2.072022,0.001807119,43.37472995,24.4,19.73
12.09.2014,1.532321583,1.691932,0.001532322,36.77894379,16.1,14.26
13.09.2014,1.331226125,1.469699,0.001331226,31.95222926,17.8,13.64
14.09.2014,1.269524667,1.47103,0.001269525,30.47133382,17.8,11.45
15.09.2014,1.422188542,1.610495,0.001422189,34.13555911,19.4,13.47
16.09.2014,1.462526417,1.64006,0.001462526,35.10373805,18.9,15.07
17.09.2014,1.474453583,1.660561,0.001474454,35.39002249,20,15.09
18.09.2014,1.486505167,1.691811,0.001486505,35.6793038,20.6,15.6
19.09.2014,1.495214917,1.708798,0.001495215,35.88836351,23.3,16.06
20.09.2014,1.464646083,1.69069,0.001464646,35.1546628,25,19.55
21.09.2014,1.460509667,1.715893,0.00146051,35.05540986,26.1,20.67
22.09.2014,1.473245667,1.629087,0.001473246,35.36099981,13.9,12.32
23.09.2014,1.4818645,1.642133,0.001481865,35.56787348,20,11.78
24.09.2014,1.493431417,1.704288,0.001493431,35.84555321,23.9,16.2
25.09.2014,1.523222667,1.775077,0.001523223,36.56064382,23.3,17.43
26.09.2014,1.52321225,1.796404,0.001523212,36.56041514,25.6,18.01
27.09.2014,1.353211958,1.561213,0.001353212,32.48000278,25,17.55
28.09.2014,1.296758667,1.528155,0.001296759,31.12503421,22.8,17.08
29.09.2014,1.486515667,1.777687,0.001486516,35.67964169,26.1,18.89
30.09.2014,1.444778958,1.667506,0.001444779,34.67780873,20.6,15.88
01.10.2014,1.440086875,1.631309,0.001440087,34.56515784,18.9,14.79
02.10.2014,1.507682917,1.751043,0.001507683,36.18765023,24.4,16.5
03.10.2014,1.499908208,1.745394,0.001499908,36.0010438,23.9,17.93
04.10.2014,1.272645958,1.442761,0.001272646,30.54621968,15,8.7
05.10.2014,1.274196875,1.449802,0.001274197,30.58345027,11.1,7.58
06.10.2014,1.456480917,1.624616,0.001456481,34.95862455,18.3,12.36
07.10.2014,1.466409542,1.636687,0.00146641,35.19693356,18.3,13.38
08.10.2014,1.455820708,1.614001,0.001455821,34.94276828,17.2,13.23
09.10.2014,1.467294875,1.648488,0.001467295,35.21819425,15.6,10.93
10.10.2014,1.450127042,1.6146,0.001450127,34.80611518,14.4,10.58
11.10.2014,1.301783792,1.448329,0.001301784,31.24556241,15,10.8
12.10.2014,1.287937083,1.440927,0.001287937,30.91322015,17.8,10.45
13.10.2014,1.472202917,1.710884,0.001472203,35.33605456,22.2,16.93
14.10.2014,1.561236708,1.798936,0.001561237,37.47304273,26.1,20.97
15.10.2014,1.503475708,1.664745,0.001503476,36.08658672,17.8,14.69
16.10.2014,1.500809958,1.65713,0.00150081,36.02259844,15,12.87
17.10.2014,1.481043833,1.652202,0.001481044,35.54818673,20.6,15.29
18.10.2014,1.330730208,1.48556,0.00133073,31.94034262,17.2,10.79
19.10.2014,1.329930417,1.518224,0.00132993,31.92117948,11.7,7.63
20.10.2014,1.5022315,1.644127,0.001502231,36.05670386,13.9,9.4
21.10.2014,1.500998292,1.67171,0.001500998,36.02713321,12.2,10.14
22.10.2014,1.5312255,1.712062,0.001531226,36.75265682,10,8.87
23.10.2014,1.513892125,1.652097,0.001513892,36.3365785,15.6,10.37
24.10.2014,1.491024375,1.637833,0.001491024,35.78771535,15.6,8.9
25.10.2014,1.347292167,1.489344,0.001347292,32.33784998,18.9,13.01
26.10.2014,1.288095833,1.46277,0.001288096,30.91705215,16.1,11.29
27.10.2014,1.491393542,1.662281,0.001491394,35.79660017,22.2,11.29
28.10.2014,1.545060333,1.748803,0.00154506,37.08474341,24.4,20.51
29.10.2014,1.482638708,1.651142,0.001482639,35.58646426,13.3,11.07
30.10.2014,1.50330925,1.664949,0.001503309,36.08259176,8.9,6.34
31.10.2014,1.473413,1.629666,0.001473413,35.36501655,7.8,6.38
01.11.2014,1.395302375,1.556716,0.001395302,33.49021041,6.7,4.47
02.11.2014,1.363117217,1.547881,0.001363117,31.35460836,7.8,3.26
03.11.2014,1.54164425,1.688412,0.001541644,37.0026936,13.3,6.01
04.11.2014,1.501326167,1.690464,0.001501326,36.03502129,18.9,13.63
05.11.2014,1.507709417,1.71793,0.001507709,36.18825315,15,10.63
06.11.2014,1.537809958,1.735975,0.00153781,36.91071432,10,7.6
07.11.2014,1.570742208,1.75924,0.001570742,37.70114455,7.2,3.54
08.11.2014,1.4382995,1.57082,0.0014383,34.52219856,9.4,4.23
09.11.2014,1.371851833,1.558753,0.001371852,32.92737598,9.4,6.76
10.11.2014,1.480934875,1.658319,0.001480935,35.54557773,17.8,10.85
11.11.2014,1.484314167,1.626419,0.001484314,35.62665222,20.6,14.63
12.11.2014,1.557278083,1.779032,0.001557278,37.37801187,16.1,4.85
13.11.2014,1.659010875,1.908608,0.001659011,39.81983028,2.2,0.22
14.11.2014,1.6788125,1.862425,0.001678812,40.29504292,0.6,-2.08
15.11.2014,1.548510458,1.679254,0.00154851,37.16748031,1.7,-1.73
16.11.2014,1.523597208,1.694239,0.001523597,36.56955236,3.9,1.06
17.11.2014,1.690340167,1.958507,0.00169034,40.57181454,2.2,-0.33
18.11.2014,1.840510542,2.057907,0.001840511,44.17615326,-6.7,-8.48
19.11.2014,1.825108208,1.989543,0.001825108,43.80641348,2.8,-4.2
20.11.2014,1.801373333,2.004413,0.001801373,43.23676759,2.8,-2.84
21.11.2014,1.801061292,1.960859,0.001801061,43.22923472,-2.8,-6.02
22.11.2014,1.654513875,1.778858,0.001654514,39.71176803,10,0.28
23.11.2014,1.445529958,1.625905,0.00144553,34.69579188,17.2,12.18
24.11.2014,1.483497125,1.654385,0.001483497,35.60707037,20,14.7
25.11.2014,1.54884725,1.7323,0.001548847,37.1756167,8.3,4.44
26.11.2014,1.617597542,1.83266,0.001617598,38.82579288,0.6,-0.09
27.11.2014,1.441043417,1.553997,0.001441043,34.58803848,1.1,-0.26
28.11.2014,1.565467667,1.782295,0.001565468,37.57457333,-1.7,-3.12
29.11.2014,1.493861917,1.619423,0.001493862,35.85580078,8.9,3.84
30.11.2014,1.372662,1.526041,0.001372662,32.94678808,16.7,14.53
01.12.2014,1.5644945,1.843435,0.001564495,37.55127749,16.7,5.9
02.12.2014,1.71747375,1.949413,0.001717474,41.2230386,4.4,0.25
03.12.2014,1.699042,1.920731,0.001699042,40.78062947,5,2.74
04.12.2014,1.751783125,1.953729,0.001751783,42.04650226,1.7,-0.74
05.12.2014,1.708048583,1.88349,0.001708049,40.99675925,5.6,2.8
06.12.2014,1.558102667,1.758782,0.001558103,37.39778244,5.6,4.48
07.12.2014,1.554923125,1.797779,0.001554923,37.32150926,4.4,0.96
08.12.2014,1.732309042,1.965612,0.001732309,41.57911665,4.4,1.4
09.12.2014,1.704737833,1.920173,0.001704738,40.91733462,7.2,3.43
10.12.2014,1.763421208,2.004285,0.001763421,42.32587847,2.8,0.55
11.12.2014,1.798417125,2.046981,0.001798417,43.1658582,0.6,-1.6
12.12.2014,1.773888333,1.965109,0.001773888,42.57706077,-0.6,-1.4
13.12.2014,1.63539825,1.825425,0.001635398,39.25302046,2.2,-0.89
14.12.2014,1.552034792,1.731262,0.001552035,37.25211985,6.7,4.93
15.12.2014,1.631473917,1.846493,0.001631474,39.1588536,8.9,6.2
16.12.2014,1.6699415,1.879108,0.001669942,40.08214672,11.7,6.74
17.12.2014,1.745282208,1.987184,0.001745282,41.89050721,5.6,1.69
18.12.2014,1.80821225,2.022025,0.001808212,43.40092605,-1.7,-2.1
19.12.2014,1.75726625,1.922235,0.001757266,42.17807126,-0.6,-1.75
20.12.2014,1.621891625,1.802216,0.001621892,38.92882473,-0.6,-2.03
21.12.2014,1.594651917,1.813286,0.001594652,38.27505553,0.6,-1.65
22.12.2014,1.692216625,1.841177,0.001692217,40.61673409,7.2,0.56
23.12.2014,1.581538542,1.721616,0.001581539,37.96022974,11.7,7.59
24.12.2014,1.404664958,1.562015,0.001404665,33.71492708,15.6,11.03
25.12.2014,1.371966458,1.50334,0.001371966,32.93007168,5.6,3.93
26.12.2014,1.453097167,1.670694,0.001453097,34.87745724,9.4,4.03
27.12.2014,1.4267825,1.595257,0.001426783,34.24580347,13.9,7.61
28.12.2014,1.455030083,1.704356,0.00145503,34.92388284,7.8,4.24
29.12.2014,1.645997583,1.869509,0.001645998,39.50745915,2.2,0.13
30.12.2014,1.702275792,1.922846,0.001702276,40.85824582,-0.6,-3.48
31.12.2014,1.748318792,1.964051,0.001748319,41.96336512,-3.9,-6.05
01.01.2015,1.596890083,1.736065,0.00159689,38.32869655,1.7,-2.8
02.01.2015,1.655250583,1.831672,0.001655251,39.72950258,2.2,-0.74
03.01.2015,1.564260667,1.714934,0.001564261,37.54553676,14.4,2.66
04.01.2015,1.39384125,1.628577,0.001393841,33.45521381,15.6,10.2
